workclass,hours-per-week,sex,age,race,occupation,capital-loss,education,capital-gain,marital-status,relationship,income
Private,32,1,65,1,Other-service,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,50,1,29,0,Other-service,0,HS-grad,0,Married-civ-spouse,Husband,0
Local-gov,40,1,45,1,Exec-managerial,0,Bachelors,0,Never-married,Not-in-family,0
State-gov,40,1,57,1,Exec-managerial,0,Masters,0,Married-civ-spouse,Husband,1
Private,32,0,27,1,Other-service,0,HS-grad,0,Never-married,Own-child,0
Private,40,1,22,1,Tech-support,0,Some-college,0,Never-married,Own-child,0
Private,20,1,18,1,Other-service,0,Some-college,0,Never-married,Own-child,0
Private,40,0,48,1,Prof-specialty,0,Some-college,0,Divorced,Unmarried,0
Private,45,1,59,1,Exec-managerial,0,Some-college,0,Married-civ-spouse,Husband,1
Self-emp-inc,40,1,45,0,Sales,0,HS-grad,0,Never-married,Unmarried,0
Private,40,0,29,0,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Wife,0
Private,40,1,40,1,Prof-specialty,0,Prof-school,0,Married-civ-spouse,Husband,1
State-gov,50,1,43,1,Prof-specialty,0,Prof-school,0,Married-civ-spouse,Husband,1
Private,42,1,36,1,Machine-op-inspct,0,12th,0,Married-civ-spouse,Husband,0
Private,40,0,47,1,Adm-clerical,0,Some-college,0,Married-civ-spouse,Wife,0
Private,50,1,33,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,40,1,51,1,Exec-managerial,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,50,0,31,1,Exec-managerial,0,Bachelors,14344,Never-married,Not-in-family,1
Private,40,0,38,0,Adm-clerical,0,Some-college,0,Divorced,Unmarried,0
Private,40,1,23,1,Craft-repair,0,HS-grad,0,Never-married,Not-in-family,0
Private,40,1,46,1,Handlers-cleaners,0,10th,0,Married-civ-spouse,Husband,0
Private,45,0,50,1,Sales,1590,Masters,0,Divorced,Not-in-family,0
Private,40,1,57,1,Prof-specialty,0,Some-college,0,Married-civ-spouse,Husband,1
Private,40,1,57,1,Sales,0,Bachelors,0,Never-married,Not-in-family,0
Private,50,1,37,1,Prof-specialty,0,Prof-school,0,Married-civ-spouse,Husband,1
Private,40,1,49,1,Sales,0,Masters,0,Married-civ-spouse,Husband,1
Private,48,1,28,1,Machine-op-inspct,0,HS-grad,0,Never-married,Not-in-family,0
Private,40,1,35,1,Farming-fishing,0,11th,0,Married-civ-spouse,Husband,0
Private,50,1,22,1,Prof-specialty,0,Assoc-voc,0,Never-married,Not-in-family,0
Private,45,1,43,1,Sales,0,Some-college,0,Married-civ-spouse,Husband,0
Private,40,1,21,1,Craft-repair,0,5th-6th,0,Never-married,Own-child,0
Private,30,0,21,1,Prof-specialty,0,HS-grad,0,Never-married,Own-child,0
Self-emp-inc,40,1,64,1,Exec-managerial,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,40,0,32,1,Exec-managerial,0,Bachelors,10520,Never-married,Own-child,1
Local-gov,45,0,35,1,Prof-specialty,1876,Bachelors,0,Never-married,Not-in-family,0
Private,20,1,68,0,Farming-fishing,0,9th,0,Divorced,Not-in-family,0
Private,22,1,66,1,Transport-moving,0,HS-grad,0,Widowed,Not-in-family,0
Private,60,1,45,1,Exec-managerial,0,Some-college,0,Married-civ-spouse,Husband,1
Self-emp-inc,50,0,45,1,Sales,0,HS-grad,0,Married-civ-spouse,Wife,0
Private,40,0,22,1,Adm-clerical,0,HS-grad,0,Never-married,Own-child,0
Private,32,0,49,0,Other-service,0,HS-grad,0,Divorced,Unmarried,0
Private,65,1,60,1,Craft-repair,0,Some-college,0,Married-civ-spouse,Husband,0
Self-emp-not-inc,28,1,73,1,Prof-specialty,0,Doctorate,0,Married-civ-spouse,Husband,1
Private,15,1,18,1,Other-service,0,HS-grad,0,Never-married,Own-child,0
Self-emp-not-inc,40,1,39,1,Farming-fishing,0,9th,0,Married-civ-spouse,Other-relative,0
Private,5,1,18,1,Prof-specialty,0,11th,0,Never-married,Own-child,0
Local-gov,50,0,37,1,Prof-specialty,0,Masters,0,Married-civ-spouse,Wife,1
Federal-gov,40,1,52,1,Other-service,0,Assoc-acdm,7298,Married-civ-spouse,Husband,1
Private,40,0,40,1,Adm-clerical,0,HS-grad,0,Married-civ-spouse,Wife,1
Private,37,0,63,1,Adm-clerical,0,Some-college,0,Divorced,Not-in-family,0
Private,40,0,35,1,Machine-op-inspct,0,Some-college,0,Never-married,Not-in-family,0
Private,40,1,46,1,Exec-managerial,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,40,0,29,0,Other-service,0,Some-college,0,Married-civ-spouse,Wife,0
Private,40,1,53,1,Other-service,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,60,1,51,1,Transport-moving,0,Some-college,0,Married-civ-spouse,Husband,0
Local-gov,40,1,25,1,Other-service,0,Some-college,0,Married-civ-spouse,Husband,0
Local-gov,30,0,45,1,Prof-specialty,0,Masters,0,Divorced,Not-in-family,0
Private,65,1,42,1,Tech-support,0,Prof-school,0,Married-civ-spouse,Husband,1
Private,40,0,26,1,Adm-clerical,0,Bachelors,0,Never-married,Own-child,0
Private,40,1,65,1,Exec-managerial,0,Assoc-acdm,3818,Married-civ-spouse,Husband,0
Private,40,1,40,1,Exec-managerial,0,Some-college,0,Divorced,Not-in-family,0
Self-emp-not-inc,70,1,40,1,Farming-fishing,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,38,0,50,1,Adm-clerical,1902,Some-college,0,Married-civ-spouse,Wife,1
Private,40,1,50,1,Prof-specialty,0,Doctorate,0,Married-civ-spouse,Husband,1
State-gov,40,0,46,0,Other-service,0,HS-grad,0,Never-married,Unmarried,0
Self-emp-not-inc,40,1,57,1,Prof-specialty,0,Masters,0,Married-civ-spouse,Husband,1
Private,30,0,52,1,Prof-specialty,0,Prof-school,3103,Married-civ-spouse,Wife,1
Private,40,0,53,1,Prof-specialty,0,Some-college,0,Divorced,Not-in-family,0
Private,40,1,33,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,55,1,29,1,Sales,0,Bachelors,0,Married-civ-spouse,Husband,1
Self-emp-inc,45,1,39,1,Exec-managerial,0,Assoc-acdm,0,Married-civ-spouse,Husband,0
Private,40,1,52,1,Craft-repair,0,HS-grad,0,Widowed,Not-in-family,0
Private,40,1,45,0,Craft-repair,0,HS-grad,10520,Divorced,Not-in-family,1
Private,40,0,36,0,Adm-clerical,0,HS-grad,0,Never-married,Not-in-family,0
Private,14,0,30,1,Farming-fishing,0,HS-grad,0,Separated,Unmarried,0
Private,20,1,19,1,Machine-op-inspct,0,HS-grad,0,Married-civ-spouse,Other-relative,0
Local-gov,41,1,47,1,Exec-managerial,1977,Masters,0,Married-civ-spouse,Husband,1
Private,40,0,55,1,Adm-clerical,0,Some-college,0,Divorced,Not-in-family,0
Private,50,0,45,1,Exec-managerial,2824,Masters,0,Never-married,Not-in-family,1
Private,60,1,47,1,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,40,0,32,1,Other-service,0,Assoc-voc,0,Divorced,Unmarried,0
Private,40,1,43,0,Machine-op-inspct,0,5th-6th,0,Married-civ-spouse,Husband,0
Private,40,1,33,1,Other-service,0,HS-grad,0,Never-married,Own-child,0
Local-gov,36,0,44,0,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Wife,1
Private,43,1,39,1,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,40,0,25,1,Prof-specialty,0,Bachelors,0,Never-married,Not-in-family,0
Local-gov,50,1,32,1,Prof-specialty,0,Masters,0,Married-civ-spouse,Husband,0
Private,20,1,18,1,Handlers-cleaners,0,HS-grad,0,Never-married,Own-child,0
Private,55,1,26,1,Prof-specialty,0,Masters,0,Never-married,Not-in-family,1
Private,60,1,24,1,Farming-fishing,0,5th-6th,0,Married-civ-spouse,Husband,0
Private,55,1,52,1,Transport-moving,0,10th,0,Married-civ-spouse,Husband,0
Private,40,1,20,1,Handlers-cleaners,0,Some-college,0,Never-married,Own-child,0
Federal-gov,57,1,51,1,Exec-managerial,0,HS-grad,0,Married-civ-spouse,Husband,1
Self-emp-inc,65,1,57,1,Sales,0,Masters,15024,Married-civ-spouse,Husband,1
Local-gov,40,1,54,1,Transport-moving,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,40,0,30,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Other-relative,1
Local-gov,40,1,56,1,Transport-moving,0,5th-6th,0,Married-civ-spouse,Husband,0
Private,40,0,23,1,Adm-clerical,0,Bachelors,0,Never-married,Own-child,0
Federal-gov,40,1,42,1,Adm-clerical,0,10th,0,Married-civ-spouse,Husband,0
Local-gov,35,1,25,1,Prof-specialty,0,Bachelors,0,Never-married,Own-child,0
Self-emp-inc,50,1,40,1,Farming-fishing,0,Some-college,0,Married-civ-spouse,Husband,0
Private,45,1,48,0,Other-service,0,1st-4th,0,Married-civ-spouse,Husband,0
Federal-gov,40,0,42,0,Adm-clerical,0,HS-grad,0,Separated,Unmarried,0
Private,40,1,20,1,Farming-fishing,0,Some-college,0,Never-married,Own-child,0
Private,25,0,27,1,Exec-managerial,0,Masters,0,Never-married,Not-in-family,0
Private,40,0,28,0,Other-service,0,HS-grad,0,Never-married,Own-child,0
Private,40,1,44,1,Exec-managerial,0,Assoc-voc,0,Married-civ-spouse,Husband,0
Private,40,0,23,1,Prof-specialty,0,Some-college,0,Never-married,Own-child,0
Private,10,0,50,1,Exec-managerial,0,HS-grad,0,Married-spouse-absent,Unmarried,0
Self-emp-not-inc,67,1,56,1,Exec-managerial,1887,5th-6th,0,Married-civ-spouse,Husband,1
Private,10,1,17,1,Handlers-cleaners,0,11th,0,Never-married,Own-child,0
Private,85,1,52,1,Transport-moving,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,40,1,36,1,Machine-op-inspct,1887,HS-grad,0,Married-civ-spouse,Husband,1
Private,40,1,41,1,Sales,0,Assoc-acdm,0,Divorced,Unmarried,0
Private,40,1,56,1,Craft-repair,0,HS-grad,0,Separated,Unmarried,0
Private,40,1,25,0,Transport-moving,0,HS-grad,0,Never-married,Not-in-family,0
Private,36,0,30,1,Prof-specialty,0,Assoc-voc,0,Divorced,Unmarried,0
Private,40,1,18,1,Craft-repair,0,11th,0,Married-civ-spouse,Husband,0
Self-emp-inc,60,1,55,1,Exec-managerial,0,Assoc-voc,0,Married-civ-spouse,Husband,0
Private,40,1,37,1,Exec-managerial,0,Bachelors,15024,Married-civ-spouse,Husband,1
Private,37,1,68,1,Exec-managerial,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,47,0,40,1,Other-service,0,HS-grad,0,Separated,Unmarried,0
Local-gov,40,1,52,1,Prof-specialty,0,Masters,0,Married-civ-spouse,Husband,1
Private,43,1,54,1,Exec-managerial,1977,Doctorate,0,Married-civ-spouse,Husband,1
Federal-gov,22,0,40,1,Adm-clerical,0,HS-grad,0,Divorced,Unmarried,0
Private,30,1,22,0,Other-service,0,HS-grad,0,Never-married,Own-child,0
Private,30,1,22,1,Other-service,0,Some-college,0,Never-married,Own-child,0
Private,40,1,21,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,40,1,57,0,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,0
Self-emp-not-inc,40,1,41,1,Craft-repair,0,Some-college,0,Married-civ-spouse,Husband,0
Local-gov,40,0,34,1,Protective-serv,0,Some-college,0,Never-married,Not-in-family,0
Private,20,0,18,1,Exec-managerial,0,11th,0,Never-married,Own-child,0
Private,20,1,72,1,Prof-specialty,0,Some-college,3471,Married-civ-spouse,Husband,0
Private,40,0,42,1,Adm-clerical,0,Some-college,0,Divorced,Unmarried,0
Local-gov,40,1,47,0,Other-service,0,HS-grad,0,Married-civ-spouse,Husband,0
State-gov,30,1,24,1,Adm-clerical,0,Assoc-acdm,0,Married-civ-spouse,Husband,0
Private,40,1,50,1,Craft-repair,0,Masters,0,Married-civ-spouse,Husband,1
Self-emp-not-inc,40,1,45,1,Prof-specialty,0,Doctorate,15024,Married-civ-spouse,Husband,1
Private,57,1,51,1,Craft-repair,0,Assoc-voc,0,Married-civ-spouse,Husband,0
Private,50,1,31,1,Sales,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,26,1,47,1,Other-service,0,Assoc-voc,0,Married-civ-spouse,Husband,0
State-gov,40,0,40,1,Adm-clerical,0,Assoc-acdm,0,Divorced,Unmarried,0
State-gov,40,1,39,1,Protective-serv,0,Bachelors,0,Divorced,Not-in-family,1
Private,55,0,22,1,Exec-managerial,0,HS-grad,0,Never-married,Not-in-family,0
Private,40,0,35,0,Tech-support,0,Bachelors,4650,Never-married,Not-in-family,0
Private,40,0,46,1,Other-service,0,1st-4th,0,Separated,Not-in-family,0
Self-emp-inc,45,1,33,0,Sales,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,40,0,20,1,Adm-clerical,0,Some-college,0,Never-married,Own-child,0
Private,40,1,26,0,Handlers-cleaners,0,5th-6th,0,Married-civ-spouse,Husband,0
Private,39,0,22,1,Adm-clerical,0,HS-grad,0,Never-married,Not-in-family,0
Private,40,1,41,1,Craft-repair,0,Some-college,0,Married-civ-spouse,Husband,0
Self-emp-not-inc,35,1,53,0,Craft-repair,0,Bachelors,0,Married-civ-spouse,Husband,0
Private,40,0,41,1,Other-service,0,HS-grad,0,Divorced,Not-in-family,0
Private,36,0,34,1,Prof-specialty,0,Bachelors,0,Never-married,Not-in-family,0
Private,25,0,90,1,Adm-clerical,0,HS-grad,0,Widowed,Unmarried,0
Private,60,1,42,1,Exec-managerial,0,Assoc-acdm,0,Married-civ-spouse,Husband,1
Private,40,1,47,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,40,0,49,1,Craft-repair,0,HS-grad,0,Never-married,Unmarried,0
Private,20,0,23,1,Tech-support,0,Bachelors,0,Never-married,Not-in-family,0
Local-gov,40,1,36,0,Prof-specialty,1887,Some-college,0,Married-civ-spouse,Husband,1
Private,60,0,49,1,Prof-specialty,0,Assoc-voc,15024,Married-civ-spouse,Wife,1
Private,45,1,31,1,Sales,0,Some-college,0,Never-married,Not-in-family,0
Local-gov,40,0,44,0,Other-service,0,Some-college,0,Never-married,Unmarried,0
Private,38,1,30,1,Craft-repair,0,HS-grad,0,Never-married,Own-child,0
Local-gov,48,0,36,0,Exec-managerial,0,Some-college,0,Never-married,Unmarried,0
Private,40,1,58,1,Exec-managerial,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,50,1,36,1,Sales,0,HS-grad,0,Divorced,Not-in-family,0
Federal-gov,40,0,64,0,Adm-clerical,0,Bachelors,0,Divorced,Not-in-family,0
Private,40,1,58,0,Machine-op-inspct,0,5th-6th,0,Divorced,Not-in-family,0
Private,40,0,66,1,Sales,0,HS-grad,0,Widowed,Not-in-family,1
Private,40,1,23,0,Machine-op-inspct,0,HS-grad,0,Never-married,Own-child,0
Private,40,1,55,1,Machine-op-inspct,0,5th-6th,0,Married-civ-spouse,Husband,0
Private,50,1,31,1,Craft-repair,0,Assoc-acdm,0,Divorced,Not-in-family,1
Private,18,0,24,1,Sales,0,Some-college,0,Never-married,Unmarried,0
Private,40,1,23,1,Craft-repair,0,Some-college,0,Never-married,Not-in-family,0
Federal-gov,40,0,31,1,Handlers-cleaners,0,HS-grad,0,Separated,Unmarried,0
Local-gov,50,1,27,1,Tech-support,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,45,1,43,1,Exec-managerial,0,Some-college,0,Divorced,Not-in-family,0
Private,45,1,41,1,Prof-specialty,0,Bachelors,0,Divorced,Not-in-family,0
Private,50,1,39,1,Exec-managerial,0,Some-college,0,Married-civ-spouse,Husband,1
Private,40,1,25,1,Machine-op-inspct,0,5th-6th,0,Never-married,Not-in-family,0
Self-emp-not-inc,55,1,30,1,Sales,2444,Bachelors,0,Divorced,Not-in-family,1
Private,36,1,23,1,Sales,0,Some-college,0,Never-married,Own-child,0
Local-gov,40,1,41,1,Exec-managerial,0,Some-college,0,Married-civ-spouse,Husband,0
State-gov,40,0,45,1,Protective-serv,0,Bachelors,0,Divorced,Not-in-family,0
Private,40,0,30,1,Sales,0,HS-grad,0,Never-married,Not-in-family,0
Private,24,0,18,1,Sales,0,HS-grad,0,Never-married,Own-child,0
Private,40,1,50,1,Machine-op-inspct,0,11th,0,Married-civ-spouse,Husband,0
Private,18,0,66,1,Tech-support,0,HS-grad,0,Widowed,Not-in-family,0
Private,38,0,45,1,Adm-clerical,0,HS-grad,0,Separated,Unmarried,0
Self-emp-not-inc,40,1,39,1,Sales,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,40,1,58,1,Sales,0,Some-college,0,Married-civ-spouse,Husband,0
Private,45,1,45,1,Exec-managerial,0,Doctorate,0,Married-civ-spouse,Husband,1
Private,28,1,30,1,Other-service,0,HS-grad,0,Separated,Other-relative,0
Private,8,1,19,1,Protective-serv,0,Some-college,0,Never-married,Own-child,0
Private,52,1,41,1,Adm-clerical,0,Bachelors,0,Never-married,Not-in-family,0
Private,40,0,33,1,Exec-managerial,0,Bachelors,0,Never-married,Not-in-family,0
Self-emp-not-inc,40,1,68,1,Exec-managerial,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,55,1,28,1,Prof-specialty,0,Bachelors,0,Never-married,Not-in-family,1
Private,32,1,33,1,Other-service,0,Some-college,0,Never-married,Not-in-family,0
Private,40,1,39,1,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Husband,1
Self-emp-not-inc,40,1,28,1,Prof-specialty,0,Some-college,0,Never-married,Unmarried,0
Local-gov,40,0,32,1,Prof-specialty,0,Masters,4865,Never-married,Not-in-family,0
Local-gov,35,0,44,1,Other-service,0,12th,0,Married-civ-spouse,Other-relative,0
Private,60,1,42,1,Sales,0,HS-grad,15024,Married-civ-spouse,Husband,1
Federal-gov,40,1,43,1,Exec-managerial,0,Bachelors,0,Divorced,Not-in-family,1
Private,39,0,26,1,Other-service,0,HS-grad,0,Separated,Unmarried,0
Local-gov,54,1,37,1,Protective-serv,0,HS-grad,0,Married-civ-spouse,Husband,1
Local-gov,24,0,67,1,Other-service,0,HS-grad,0,Divorced,Not-in-family,0
Private,36,0,49,1,Sales,0,Some-college,0,Separated,Unmarried,0
Private,40,1,38,1,Craft-repair,0,Some-college,0,Married-civ-spouse,Husband,0
State-gov,25,0,32,1,Other-service,0,HS-grad,0,Divorced,Not-in-family,0
Local-gov,50,1,46,1,Exec-managerial,0,Masters,0,Married-civ-spouse,Husband,1
Private,40,1,46,1,Craft-repair,0,Some-college,0,Married-civ-spouse,Husband,0
Private,10,0,23,1,Other-service,0,Masters,0,Never-married,Not-in-family,0
Local-gov,30,1,26,0,Handlers-cleaners,0,HS-grad,0,Never-married,Own-child,0
State-gov,36,1,45,0,Prof-specialty,0,Prof-school,25236,Divorced,Unmarried,1
Private,40,1,25,1,Other-service,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,44,0,48,1,Machine-op-inspct,0,HS-grad,0,Divorced,Unmarried,0
Private,40,1,32,1,Craft-repair,0,Some-college,0,Married-civ-spouse,Husband,0
Private,40,1,39,1,Other-service,0,7th-8th,0,Separated,Other-relative,0
Self-emp-not-inc,40,1,44,1,Craft-repair,0,5th-6th,0,Married-civ-spouse,Husband,0
Private,40,1,42,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,40,1,37,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,60,1,23,1,Transport-moving,0,Some-college,0,Married-civ-spouse,Husband,1
Private,48,1,39,1,Exec-managerial,0,Some-college,0,Married-civ-spouse,Husband,0
Private,40,0,18,1,Adm-clerical,0,Some-college,0,Never-married,Not-in-family,0
Private,20,1,65,1,Transport-moving,0,Assoc-voc,0,Married-civ-spouse,Husband,0
Local-gov,20,0,39,1,Adm-clerical,0,Assoc-acdm,0,Married-civ-spouse,Wife,1
Private,56,1,52,1,Transport-moving,0,Assoc-voc,0,Married-civ-spouse,Husband,0
Local-gov,40,1,47,1,Prof-specialty,0,Masters,0,Never-married,Not-in-family,0
Local-gov,40,1,47,1,Exec-managerial,0,HS-grad,0,Married-civ-spouse,Husband,0
State-gov,15,0,22,1,Adm-clerical,0,Some-college,0,Never-married,Not-in-family,0
Private,60,0,48,1,Exec-managerial,0,Some-college,0,Divorced,Not-in-family,0
Private,40,0,57,1,Adm-clerical,0,HS-grad,0,Divorced,Not-in-family,0
Private,30,1,61,1,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Husband,0
Self-emp-inc,40,0,73,1,Sales,0,10th,0,Widowed,Unmarried,0
Private,40,1,57,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,39,0,44,1,Other-service,0,HS-grad,0,Separated,Unmarried,0
Self-emp-not-inc,20,1,62,1,Prof-specialty,0,Some-college,0,Widowed,Unmarried,0
Federal-gov,40,0,44,0,Adm-clerical,0,Some-college,0,Divorced,Unmarried,0
Private,15,0,31,1,Other-service,0,HS-grad,0,Divorced,Own-child,0
Private,25,0,19,1,Other-service,0,Some-college,0,Never-married,Own-child,0
Private,20,0,20,1,Other-service,0,Some-college,0,Never-married,Own-child,0
Local-gov,40,1,38,1,Prof-specialty,0,Masters,0,Married-civ-spouse,Husband,1
State-gov,50,0,25,1,Other-service,0,Bachelors,2597,Never-married,Not-in-family,0
Private,45,1,36,1,Tech-support,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,38,0,52,0,Other-service,0,HS-grad,0,Divorced,Other-relative,0
Private,40,1,24,1,Adm-clerical,0,HS-grad,0,Never-married,Own-child,0
Private,40,0,41,0,Exec-managerial,0,HS-grad,0,Divorced,Not-in-family,0
Private,24,0,58,1,Other-service,0,12th,0,Married-civ-spouse,Wife,0
Private,12,0,39,1,Other-service,0,Preschool,0,Never-married,Not-in-family,0
Local-gov,40,0,30,1,Adm-clerical,0,12th,0,Married-civ-spouse,Wife,0
Private,35,0,32,1,Adm-clerical,0,HS-grad,0,Never-married,Other-relative,0
Private,6,0,34,1,Prof-specialty,0,Some-college,0,Divorced,Unmarried,0
Self-emp-not-inc,60,1,31,1,Farming-fishing,0,Assoc-voc,0,Married-civ-spouse,Husband,1
Private,50,1,23,1,Transport-moving,1902,HS-grad,0,Married-civ-spouse,Husband,1
Private,65,1,56,1,Prof-specialty,1902,Bachelors,0,Married-civ-spouse,Husband,1
Federal-gov,35,1,30,0,Adm-clerical,0,HS-grad,0,Separated,Other-relative,0
State-gov,40,1,47,1,Prof-specialty,0,Doctorate,0,Married-civ-spouse,Husband,1
Private,40,1,44,1,Transport-moving,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,65,1,47,1,Exec-managerial,0,Masters,0,Married-civ-spouse,Husband,1
Private,40,1,24,0,Prof-specialty,0,Bachelors,0,Never-married,Not-in-family,0
Private,45,1,47,1,Adm-clerical,0,Some-college,0,Married-civ-spouse,Husband,0
Private,45,1,24,1,Sales,0,Bachelors,0,Married-civ-spouse,Husband,0
Self-emp-not-inc,40,1,43,1,Sales,2415,Bachelors,0,Married-civ-spouse,Husband,1
Private,50,1,31,1,Sales,0,12th,4650,Never-married,Not-in-family,0
Local-gov,10,1,67,1,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Husband,0
Local-gov,24,0,52,1,Adm-clerical,0,Some-college,0,Widowed,Not-in-family,0
Private,40,1,32,1,Machine-op-inspct,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,40,0,27,1,Tech-support,0,Bachelors,0,Married-civ-spouse,Wife,1
Local-gov,55,0,26,1,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Wife,1
Private,40,0,37,1,Adm-clerical,0,HS-grad,0,Divorced,Unmarried,0
Private,45,1,54,1,Transport-moving,0,Some-college,0,Married-civ-spouse,Husband,1
Private,32,1,45,1,Craft-repair,0,Bachelors,0,Never-married,Not-in-family,0
Private,40,1,21,0,Transport-moving,0,Some-college,0,Never-married,Own-child,0
Private,32,1,22,1,Transport-moving,0,Some-college,0,Never-married,Not-in-family,0
Private,40,0,37,1,Tech-support,0,HS-grad,1151,Divorced,Unmarried,0
Local-gov,30,0,49,1,Prof-specialty,0,Bachelors,7688,Married-civ-spouse,Wife,1
Private,38,0,23,1,Adm-clerical,0,Bachelors,0,Never-married,Not-in-family,0
Private,40,1,28,1,Machine-op-inspct,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,40,0,25,0,Other-service,0,HS-grad,0,Never-married,Not-in-family,0
Private,40,1,46,1,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,40,1,27,1,Sales,0,Some-college,0,Separated,Not-in-family,0
